sample_id,project_type,device_name,voltage_level,device_model,asset_id,device_type,problem_reason,event_time,problem_stage,supervision_stage,rule_level,problem_level,text,is_quality_issue,specialty,root_cause_analysis,supervision_opinion,resolved_time,actual_fix,rule_name,stage_name,stage_link,clause_no,checkpoint_no,checkpoint_text,source_unit,data_source,label
real_v1_003254,新建,,交流110kV,,,主变压器,工程规划,2025-05-20,规划可研,规划可研,一般,一般,可研说明书中未体现变压器的额定主抽头等参数。,否,电气设备性能,,督促设计单位补充变压器的额定主抽头等相关参数信息,2025-06-10,设计单位已修改可研说明书，补充了变压器的额定主抽头等相关参数信息,变压器（油浸式并联电抗器）全过程技术监督实施细则,规划可研,规划可研,1.1,1.1.1,1.1.1 结合潮流、调相调压及短路电流计算，确定变压器的额定主抽头、阻抗、调压方式等，相关参数应满足国网公司通用设备的规定。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_003255,改扩建,备用二142智能控制柜,交流220kV,,,二次屏,现场安装,2025-04-02,竣工验收,竣工验收,较大,较大,110kV备用二142汇控柜刀闸控制回路绝缘不合格,否,继电保护,安装工艺或过程管控不严导致110kV备用二142汇控柜在施工过程中没有及时密封、封堵，引起刀闸控制回路二次线受潮，导致绝缘不合格,请督促施工对尽快对110kV备用二142汇控柜刀闸控制回路二次线进行驱潮处理，做好汇控柜封堵处理,2025-04-05,施工已经对110kV备用二142汇控柜刀闸控制回路二次线进行驱潮处理，绝缘合格,继电保护全过程技术监督实施细则,竣工验收,竣工验收,8.9,8.9.1,8.9.1 新安装保护装置的验收试验时，从保护屏柜的端子排处将所有外部引入的回路及电缆全部断开，分别将电流、电压、直流控制、信号回路的所有端子各自连接在一起，用1000V绝缘电阻表测量各回路对地和各回路相互间的绝缘电阻，其阻值均应大于10MΩ。定期检验时，在保护屏柜的端子排处将所有电流、电压、直流控制的端子的外部接线拆开，并将电压、电流回路的接地点拆开，用1000V绝缘电阻表测量回路对地的绝缘电阻，其绝缘电阻值应大于1MΩ。,未知,pytest_processed_1_real|problem_category_rule_v1,验收与交接
real_v1_003256,新建,,交流110kV,,,通信网关机,工程设计,2025-05-21,设备采购,设备采购,较大,较大,按照（2021)榕电调便字第76号关于规范基建、综自技改变电站保信子站实现方式的函，基建站应配置一台通信网关机（服务器)作为保信子站，用于实现保护信息上作及远方改定值相关功能，选型未明确相关要求。,否,继电保护,设计人员对于保信子站的功能需求理解不足，导致设备配置不符合文件中关于保信子站实现方式的规定。,在站内配置符合要求数量的通信网关机，并确保其配置完善，可以实现保护信息上送的保信子站功能，以及远方改定值功能，并通过调试确保其功能无误。,2025-06-12,设计说明书中已明确采用一区的数据网关机兼作保信子站,自动化（变电站）全过程技术监督实施细则,设备采购,设备采购,3.7,3.7.2,3.7.2 调度数据网设备的检测报告是否依据《电力调度数据网设备测试规范》（DL/T 1379-2014）。,未知,pytest_processed_1_real|problem_category_rule_v1,资料与标识
real_v1_003257,新建,,交流110kV,,,变压器保护,工程规划,2025-05-21,规划可研,规划可研,较大,较大,"《福建福州晋安黄田110kV变电站新建工程初设说明书 （送内审）》3.1.2 110kV线路：“110kV黄田变电站按终端变电站设计 ,根据榕电调控【2022】193号《国网福州供电公司关于 110kV线路配置光纤电流差动保护 的通知》本期110kV两回进线配置110kV线路保护测控一体化装置 （2M通道），本期差动保护退出运行投距离保护 。黄田变“T”接桂湖T接北郊-塔前线路全长度约为 7.2km，黄田变“T”接北郊-涧田线路全长度约为 6.7km。”由于线路长度小于10km，建议按电流差动保护配置 ，并在本工程实现各侧改造 。根据《10kV～110kV 线路保护及辅助装置标准化设计规范 》（Q/GDW1766-2015）6.1.6长度小于 10km 的 110kV（66）短线路宜配置纵联电流差动保护。但设计说明书未明确。",否,继电保护,设计单位对保护配置原则理解不足，对纵联电流差动保护、距离保护、零序电流保护等保护之间的配合关系理解不充分，未充分理解规范中关于线路长度与保护配置的对应关系。设计单位对于规范文件理解不全面，对线路实际情况分析不足。,要求设计单位对照规范要求，重新审查保护配置方案，做到保护的合理配置。设计单位应对设计人员加强培训，重点讲解纵联电流差动保护、距离保护等保护原理及适用范围，确保设计人员充分理解保护配置原则。,2025-06-12,本期110kV线路已有配置差动保护 ，但因为t接线路较多，无法实现四端光差保护，所以先投用距离保护 ，待线路终期建成时再投用差动保护。,继电保护全过程技术监督实施细则,规划可研,规划可研,1.6,1.6.3,1.6.3 对于110（66）kV线路保护配置：每回110(66)kV线路的电源侧应配置一套线路保护，负荷侧可以不配置保护；根据系统要求需要快速切除故障及采用全线速动保护后，能够改善整个电网保护的性能时，应配置一套纵联保护，优先选用纵联电流差动保护；需考虑互感影响时，宜配置一套纵联电流差动保护；对电缆线路以及电缆与架空混合线路，宜配置一套纵联电流差动保护；110(66)kV环网线(含平行双回线)、电厂并网线应配置一套纵联电流差动保护；长度小于10km短线路宜配置纵联电流差动保护；T型线路纵联电流差动保护采用环形通道冗余连接，应支持三侧和两侧差动保护的运行方式。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_003258,新建,,交流110kV,,,直流充电装置,工程规划,2025-05-21,规划可研,规划可研,较大,较大,当前充电模块的配置形式不合理，可能增加系统故障概率，建议充电模块配置2A*6形式的模块,否,继电保护,设计单位缺乏对模块配置的全面分析，造成设计方案缺乏对可靠性、经济性和可扩展性的综合考量。小功率模块数量过多，导致系统故障点增加，单个模块故障对整体系统造成较大影响。,在工程设计阶段，重点审查充电模块的配置方案，确保其合理配置，符合可靠性、经济性和扩展性的要求。,2025-06-12,设计方案已修改，已配置2A*6形式的充电模块,交直流电源全过程技术监督实施细则,规划可研,规划可研,1.1,1.1.2,1.1.2 铅酸蓄电池应采用单体为2V的蓄电池，直流电源成套装置组柜安装的铅酸蓄电池宜采用单体为2V的蓄电池，也可采用6V或12V组合电池。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_003259,新建,,交流110kV,,,开关柜,设备选型,2025-08-06,设备采购,设备采购,较大,较大,采购技术规范书未明确开关柜柜门开启、关闭时的防护等级要求,否,电气设备性能,技术规范书编审不严，未落实技术监督细则要求，导致缺失开关柜柜门开启、关闭时防护等级要求的相关内容,督促业主单位修订采购技术规范书补充“开关柜的柜门关闭时防护等级应达到IP4X以上，柜门打开时防护等级达到IP2X以上。”的要求,2025-09-25,业主单位修订采购技术规范书补充“开关柜的柜门关闭时防护等级应达到IP4X以上，柜门打开时防护等级达到IP2X以上。”的要求,开关柜全过程技术监督实施细则,设备采购,设备采购,3.1,3.1.3,3.1.3 开关柜的柜门关闭时防护等级应达到IP4X以上，柜门打开时防护等级达到IP2X以上。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_003260,新建,,交流110kV,,,断路器,设备选型,2025-05-08,设备采购,设备采购,较大,较大,采购技术规范书中未明确户外断路器密度继电器的防雨罩相关技术要求,否,电气设备性能,采购技术规范书编审质量管控不严，对于户外断路器SF6密度继电器的防雨罩配置要求、尺寸要求描述不明确,请设计单位对户外设备密度继电器设计防雨罩，并将相关要求传达给物资供应中心，物资供应中心按设计要求正确选择或编制技术规范书,2025-06-13,已在采购技术规范书中补充防雨罩相关信息,断路器全过程技术监督实施细则,设备采购,设备采购,3.2,3.2.2,3.2.2 户外安装的密度继电器应设置防雨罩，密度继电器防雨箱（罩）应能将表、控制电缆接线端子一起放入，防止指示表、控制电缆接线盒和充放气接口进水受潮。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_003261,新建,,交流110kV,,,线路保护,设备选型,2025-05-21,设备采购,设备采购,较大,较大,10kV线路保护模型中未明确GOOSE数量，无法确定是否满足应有4个以上GOOSE跳闸接收的省内反措要求。,否,继电保护,设计单位对于线路保护与备自投之间的配合关系理解不够深入，导致设备选型中线路保护模型缺少对GOOSE跳闸接收数量的完整配置。,增加线路保护模型中的GOOSE跳闸接收配置数量，并且梳理清楚各类保护装置之间的配合关系，注意在后续其他保护装置模型中配置足够的GOOSE跳闸接收口,2025-06-13,已增加线路保护模型中的GOOSE跳闸接收配置数量，并在后续其他保护装置模型中配置了足够的GOOSE跳闸接收口,继电保护全过程技术监督实施细则,设备采购,设备采购,3.3,3.3.4,3.3.4 生产厂家提供给公司电网应用的装置性能和技术指标应与通过专业检测装置的硬件、软件版本及校验码相同。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_003262,新建,,交流110kV,,,接地变保护,设备选型,2025-05-21,设备采购,设备采购,较大,较大,10kV接地变保护模型中未明确GOOSE数量，无法确定是否满足应有4个以上GOOSE跳闸接收的省内反措要求。,否,继电保护,设计单位对于接地变保护与备自投之间的配合关系理解不够深入，导致设备选型中接地变保护模型缺少对GOOSE跳闸接收数量的完整配置。,增加接地变保护模型中的GOOSE跳闸接收配置数量，并且梳理清楚各类保护装置之间的配合关系，注意在后续其他保护装置模型中配置足够的GOOSE跳闸接收口,2025-06-10,厂家已增加接地变保护模型中的GOOSE跳闸接收配置数量，并按要求重新校核配合关系。,继电保护全过程技术监督实施细则,设备采购,设备采购,3.3,3.3.4,3.3.4 生产厂家提供给公司电网应用的装置性能和技术指标应与通过专业检测装置的硬件、软件版本及校验码相同。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
real_v1_003263,新建,,交流110kV,,,电容器保护,设备选型,2025-05-21,设备采购,设备采购,较大,较大,10kV电容器保护模型中未明确GOOSE数量，无法确定是否满足应有4个以上GOOSE跳闸接收的省内反措要求。,否,继电保护,设计单位对于电容器保护与备自投之间的配合关系理解不够深入，导致电容器保护模型缺少对GOOSE跳闸接收数量的完整配置。,增加电容器保护模型中的GOOSE跳闸接收配置数量，并且梳理清楚各类保护装置之间的配合关系，注意在后续其他保护装置模型中配置足够的GOOSE跳闸接收口,2025-06-12,厂家已在电容器保护模型中增加GOOSE跳闸接收配置数量，并重新调整配合关系,继电保护全过程技术监督实施细则,设备采购,设备采购,3.3,3.3.4,3.3.4 生产厂家提供给公司电网应用的装置性能和技术指标应与通过专业检测装置的硬件、软件版本及校验码相同。,未知,pytest_processed_1_real|problem_category_rule_v1,设计与选型
