sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v2_验收把关不严_0209,班组自查反映，相关台账已补录但未形成有效闭环，但GIS设备功能验收仅抽查部分关键试验结果便办理验收。,验收把关不严,GIS设备,一次设备,试验检测,2024-07-14,基建项目部,synthetic_v2
synthetic_v2_标准执行不到位_0289,班组自查反映，防误闭锁装置相关工作已开展，但填报模板未按现行标准执行。,标准执行不到位,防误闭锁装置,二次设备,联调联试,2024-04-05,试验班,synthetic_v2
synthetic_v2_验收把关不严_0031,设备管理部反馈，开关柜功能验收时未核对见证资料即出具通过意见；同时相关台账已补录但未形成有效闭环。,验收把关不严,开关柜,配电,交接验收,2025-09-13,设备管理部,synthetic_v2
synthetic_v2_验收把关不严_0270,监督检查显示，现场人员表示后续计划补测，但防误闭锁装置隐蔽验收未覆盖关键见证点仍予放行。,验收把关不严,防误闭锁装置,,运行维护,2024-10-15,基建项目部,synthetic_v2
synthetic_v2_试验检测缺失_0041,现场抽查发现，验收资料已提交但未说明复核依据，但直流系统联调联试虽已立项，但关键项目实际未实施。,试验检测缺失,直流系统,二次设备,日常巡检,2024-09-15,配电工程部,synthetic_v2
synthetic_v2_标准执行不到位_0221,复核时发现，相关台账已补录但未形成有效闭环，但防误闭锁装置相关工作已开展，但见证点要求未按现行标准执行。,标准执行不到位,,,,2025-09-23,基建项目部,synthetic_v2
synthetic_v2_标准执行不到位_0266,现场抽查发现，接地网并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,,土建,隐蔽验收,2024-05-07,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0189,班组自查反映，联调联试形成的原始记录存在漏填漏签问题。,记录台账不规范,防误闭锁装置,二次设备,联调联试,2024-08-11,设备管理部,synthetic_v2
synthetic_v2_试验检测缺失_0100,现场抽查发现，大修验收后主变压器仍未补做预防性试验。,试验检测缺失,主变压器,,大修验收,2025-10-29,基建项目部,synthetic_v2
synthetic_v2_标准执行不到位_0049,设备检修部反馈，避雷器核容试验虽已完成，但见证点要求仍沿用旧版要求；同时班组口头说明此前一直按旧版要求执行。,标准执行不到位,避雷器,一次设备,在线监测,2024-04-03,设备检修部,synthetic_v2
synthetic_v2_试验检测缺失_0139,配电自动化终端核容试验相关资料表面齐全，实际情况是：运行维护后配电自动化终端仍未补做核容试验。,试验检测缺失,配电自动化终端,配电,运行维护,2024-03-04,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0134,检修中心反馈，配电自动化终端并非未做工作，而是执行口径与现行标准不一致；同时相关台账已补录但未形成有效闭环。,标准执行不到位,配电自动化终端,,功能验收,2025-01-13,检修中心,synthetic_v2
synthetic_v2_记录台账不规范_0291,监督检查显示，现场人员表示后续计划补测，但继电保护装置试验报告仅保留结论，未附对应检查明细。,记录台账不规范,,二次设备,运行操作,2024-04-24,设备检修部,synthetic_v2
synthetic_v2_验收把关不严_0001,配电专业配电自动化终端在功能验收环节中，配电自动化终端功能验收未覆盖关键见证点仍予放行。,验收把关不严,配电自动化终端,配电,功能验收,2025-06-25,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0056,现场抽查发现，相关台账已补录但未形成有效闭环，但架空线路抽检比例落实不到位，班组未完成新标准切换。,标准执行不到位,架空线路,输电,竣工验收,2024-02-11,设备管理部,synthetic_v2
synthetic_v2_记录台账不规范_0056,变电运维站反馈，试验检测形成的原始记录存在漏填漏签问题；同时相关台账已补录但未形成有效闭环。,记录台账不规范,避雷器,一次设备,,2025-06-11,变电运维站,synthetic_v2
synthetic_v2_记录台账不规范_0267,二次设备专业二次回路在技改验收环节中，技改验收形成的操作记录存在漏填漏签问题。,记录台账不规范,,二次设备,技改验收,2025-04-18,检修中心,synthetic_v2
synthetic_v2_标准执行不到位_0067,继保班反馈，防误闭锁装置相关工作已开展，但见证点要求未按现行标准执行；同时班组口头说明此前一直按旧版要求执行。,标准执行不到位,防误闭锁装置,二次设备,,2024-07-23,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0030,一次设备专业避雷器在试验检测环节中，避雷器核容试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,避雷器,一次设备,试验检测,2024-03-12,配电工程部,synthetic_v2
synthetic_v2_试验检测缺失_0184,设备管理部反馈，开关柜核容试验仅覆盖部分全量回路，其余项目未见补测；同时报告中已写明整改计划但未说明完成时间。,试验检测缺失,开关柜,,,2025-08-17,设备管理部,synthetic_v2
synthetic_v2_试验检测缺失_0162,专项监督中发现，报告中已写明整改计划但未说明完成时间，但电能表预防性试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,电能表,营销,轮换验收,2024-01-16,试验班,synthetic_v2
synthetic_v2_标准执行不到位_0155,复核时发现，报告中已写明整改计划但未说明完成时间，但断路器并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,断路器,一次设备,试验检测,2025-11-13,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0126,接地网核容试验相关资料表面齐全，实际情况是：接地网并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,接地网,土建,隐蔽验收,2024-06-04,试验班,synthetic_v2
synthetic_v2_验收把关不严_0008,一次设备专业GIS设备在交接验收环节中，交接验收结束后未组织专项复验即完成验收签认。,验收把关不严,GIS设备,一次设备,,2025-08-15,设备管理部,synthetic_v2
synthetic_v2_验收把关不严_0284,配电自动化终端局放检测相关资料表面齐全，实际情况是：配电自动化终端相关资料虽已提交，但验收把关流于形式。,验收把关不严,配电自动化终端,配电,到货验收,2025-11-01,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0044,GIS设备核容试验相关资料表面齐全，实际情况是：GIS设备相关工作已开展，但抽检比例未按现行标准执行。,标准执行不到位,GIS设备,一次设备,试验检测,2024-05-08,试验班,synthetic_v2
synthetic_v2_验收把关不严_0242,电缆线路预防性试验相关资料表面齐全，实际情况是：隐患排查结束后未组织专项复验即完成验收签认。,验收把关不严,电缆线路,输电,隐患排查,2024-10-27,检修中心,synthetic_v2
synthetic_v2_标准执行不到位_0173,班组自查反映，架空线路填报模板落实不到位，班组未完成新标准切换。,标准执行不到位,架空线路,输电,竣工验收,2024-06-13,输电运检室,synthetic_v2
synthetic_v2_试验检测缺失_0176,主变压器交接试验相关资料表面齐全，实际情况是：主变压器交接试验虽已立项，但关键项目实际未实施。,试验检测缺失,主变压器,一次设备,试验检测,2025-07-21,输电运检室,synthetic_v2
synthetic_v2_标准执行不到位_0050,专项监督中发现，配电自动化终端并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,配电自动化终端,配电,运行维护,2025-03-25,输电运检室,synthetic_v2
synthetic_v2_试验检测缺失_0194,班组自查反映，现场人员表示后续计划补测，但电能表联调联试执行到一半即结束，关键工况未覆盖。,试验检测缺失,电能表,营销,计划管理,2024-08-02,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0202,专项监督中发现，主变压器联调联试虽已立项，但关键项目实际未实施。,试验检测缺失,,一次设备,状态监测,2024-05-03,输电运检室,synthetic_v2
synthetic_v2_记录台账不规范_0106,继电保护装置交接试验相关资料表面齐全，实际情况是：继电保护装置交接试验已实施，但试验报告关键信息缺失。,记录台账不规范,继电保护装置,二次设备,工程验收,2024-06-29,变电运维站,synthetic_v2
synthetic_v2_记录台账不规范_0175,配电自动化终端局放检测相关资料表面齐全，实际情况是：配电自动化终端局放检测已实施，但原始记录关键信息缺失。,记录台账不规范,配电自动化终端,配电,运行维护,2024-08-29,运检一班,synthetic_v2
synthetic_v2_验收把关不严_0005,基建项目部反馈，二次回路检修验收时未核对关键风险点即出具通过意见；同时报告中已写明整改计划但未说明完成时间。,验收把关不严,二次回路,二次设备,运行维护,2024-06-05,基建项目部,synthetic_v2
synthetic_v2_试验检测缺失_0229,一次设备专业GIS设备在设备检修环节中，GIS设备耐压试验仅覆盖部分关键风险点，其余项目未见补测。,试验检测缺失,GIS设备,一次设备,设备检修,2024-03-15,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0174,运检一班反馈，大修验收结束后未组织专项复验即完成验收签认；同时报告中已写明整改计划但未说明完成时间。,验收把关不严,主变压器,一次设备,大修验收,2024-05-16,运检一班,synthetic_v2
synthetic_v2_验收把关不严_0244,现场抽查发现，验收资料已提交但未说明复核依据，但电能表联动验收仅抽查部分见证资料便办理验收。,验收把关不严,电能表,营销,抽检监督,2025-11-20,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0092,配电自动化终端功能校验相关资料表面齐全，实际情况是：配电自动化终端抽检比例落实不到位，班组未完成新标准切换。,标准执行不到位,配电自动化终端,,,2024-11-03,试验班,synthetic_v2
synthetic_v2_标准执行不到位_0198,现场抽查发现，相关台账已补录但未形成有效闭环，但到货验收环节已安排检查，但现场仍以经验替代标准条款。,标准执行不到位,配电自动化终端,配电,到货验收,2025-05-01,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0060,二次设备专业二次回路在技改验收环节中，二次回路联动验收仅抽查部分专项复验项便办理验收。,验收把关不严,二次回路,二次设备,技改验收,2024-06-08,运检一班,synthetic_v2
synthetic_v2_记录台账不规范_0059,开关柜联调联试相关资料表面齐全，实际情况是：交接验收形成的操作记录存在漏填漏签问题。,记录台账不规范,开关柜,配电,,2025-01-02,运检一班,synthetic_v2
synthetic_v2_验收把关不严_0234,GIS设备功能校验相关资料表面齐全，实际情况是：GIS设备相关资料虽已提交，但验收把关流于形式。,验收把关不严,,一次设备,,2024-10-22,检修中心,synthetic_v2
